_id,app_name,user_score,user_date,user_comments,evaluation
662f0a3d73f7ce16925e76ea,tripadvisor,5,2015년 7월 6일,The best app for the trip ever!!,
662f0a3d73f7ce16925e76eb,tripadvisor,5,2015년 6월 28일,해외여행 계획시 필수,
662f0a3d73f7ce16925e76ec,tripadvisor,5,2015년 6월 28일,:-) 명불허전입니다~,
662f0a3d73f7ce16925e76ed,tripadvisor,5,2015년 6월 28일,참 친절한 앱입니다^^,
662f0a3d73f7ce16925e76ee,tripadvisor,4,2015년 6월 27일,잘되었네요,
662f0a3d73f7ce16925e76ef,tripadvisor,5,2015년 7월 5일,최고!!!,
662f0a3d73f7ce16925e76f0,tripadvisor,5,2015년 7월 2일,좋아요,
662f0a3d73f7ce16925e76f1,tripadvisor,5,2015년 7월 4일,굿굿,
662f0a3d73f7ce16925e76f2,tripadvisor,5,2015년 7월 8일,좋아요👍👍👍,
662f0a3d73f7ce16925e76f3,tripadvisor,5,2015년 6월 26일,참 편하네요,
662f0a3e73f7ce16925e76f4,tripadvisor,3,2015년 6월 19일,한번은 지도상의 위치와 주소표기가 달라서 헛걸음 했음,
662f0a3e73f7ce16925e76f5,tripadvisor,5,2015년 5월 31일,외국여행갈때 숙소비교 사이트로 최고예요~!!,
662f0a3e73f7ce16925e76f6,tripadvisor,5,2015년 5월 30일,무엇보다 축적된 데이터베이스의 양이 상당히 많다,1
662f0a3e73f7ce16925e76f7,tripadvisor,1,2015년 5월 29일,쓰지도않는데강제업데이트짜증나,4
662f0a3e73f7ce16925e76f8,tripadvisor,5,2015년 6월 2일,너무좋네요,
662f0a3e73f7ce16925e76f9,tripadvisor,5,2015년 5월 21일,자세하게 포괄적으로 나와서 다른곳에서 알아볼 필요가없다,
662f0a3e73f7ce16925e76fa,tripadvisor,4,2015년 5월 16일,말이 필요없음.ㅋ,
662f0a3e73f7ce16925e76fb,tripadvisor,5,2015년 5월 7일,다른사이트에서볼수없었던섬세함.아주유용해요.만족합니다,
662f0a3e73f7ce16925e76fc,tripadvisor,5,2016년 9월 13일,암튼,
662f0a3e73f7ce16925e76fd,tripadvisor,5,2015년 4월 23일,현지에서 활동 하고 검증된 내용이 말과 글보다 인지 하기 용이한 그림으로 올라옴,
