"소재지(시군구)별(1)",소재지(시군구)별(2),2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022
"소재지(시군구)별(1)",소재지(시군구)별(2),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%)
"소재지(시군구)별(1)",소재지(시군구)별(2),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100)
"강원도",화천군,24195,13331,10864,8335,15860,55.10,34.45,23388,12886,10502,8139,15249,55.10,34.80
"강원도",양구군,21748,12001,9747,13802,7946,55.18,63.46,21383,11771,9612,13609,7774,55.05,63.64
"강원도",인제군,32165,28949,3216,10828,21337,90.00,33.66,32206,29037,3169,10785,21421,90.16,33.49
"강원도",고성군,27249,14772,12477,13099,14150,54.21,48.07,27274,14786,12488,12978,14296,54.21,47.58
"강원도",양양군,27913,12298,15615,12687,15226,44.06,45.45,27866,12239,15627,12605,15261,43.92,45.23
"충청북도",소계,1597427,1270768,326659,1273813,323614,79.55,79.74,1595058,1286778,308280,1273718,321340,80.67,79.85
"충청북도",청주시,848482,772967,75515,780235,68247,91.10,91.96,849573,773513,76060,782359,67214,91.05,92.09
"충청북도",충주시,209358,174727,34631,158036,51322,83.46,75.49,208277,176720,31557,156801,51476,84.85,75.28
"충청북도",제천시,131591,115647,15944,115619,15972,87.88,87.86,130988,117635,13353,115116,15872,89.81,87.88
"충청북도",보은군,31878,13662,18216,14757,17121,42.86,46.29,31455,15306,16149,14543,16912,48.66,46.23
"충청북도",옥천군,50093,28780,21313,29064,21029,57.45,58.02,49520,28835,20685,28635,20885,58.23,57.83
"충청북도",영동군,45773,23930,21843,20163,25610,52.28,44.05,44956,31524,13432,19729,25227,70.12,43.89
"충청북도",진천군,85176,47843,37333,59782,25394,56.17,70.19,86147,49242,36905,60087,26060,57.16,69.75
"충청북도",괴산군,38122,12313,25809,9753,28369,32.30,25.58,37055,11969,25086,9481,27574,32.30,25.59
"충청북도",음성군,92197,36888,55309,36235,55962,40.01,39.30,92058,36832,55226,36247,55811,40.01,39.37
"충청북도",단양군,28331,13439,14892,15552,12779,47.44,54.89,27767,13157,14610,15229,12538,47.38,54.85
"충청북도",증평군,36426,30572,5854,34617,1809,83.93,95.03,37262,32045,5217,35491,1771,86.00,95.25
"충청남도",소계,2119257,1573861,545396,1500120,619137,74.26,70.79,2123037,1583332,539705,1501018,622019,74.58,70.70
"충청남도",천안시,658486,588876,69610,623796,34690,89.43,94.73,657559,588048,69511,622996,34563,89.43,94.74
"충청남도",공주시,103145,70850,32295,67022,36123,68.69,64.98,102571,70497,32074,66982,35589,68.73,65.30
"충청남도",보령시,98408,55577,42831,68251,30157,56.48,69.36,97157,54870,42287,67777,29380,56.48,69.76
"충청남도",아산시,324580,252245,72335,213569,111011,77.71,65.80,334539,259985,74554,216377,118162,77.71,64.68
"충청남도",서산시,176645,123120,53525,109508,67137,69.70,61.99,176413,125120,51293,108982,67431,70.92,61.78
"충청남도",논산시,114483,67558,46925,72240,42243,59.01,63.10,112617,66687,45930,71337,41280,59.22,63.34
"충청남도",계룡시,43331,43331,0,8573,34758,100.00,19.78,44475,44475,-,8340,36135,100.00,18.75
